business_name,technical_name,rule_name,object_name,start_line,start_column,end_line,end_column
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Category.get,163,13,163,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Category.set,164,13,164,39
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Date.set,179,13,179,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Hits.get,152,13,152,34
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Hits.set,153,13,153,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.ID.get,111,13,111,32
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.ID.set,112,13,112,33
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Ingredients.get,168,13,168,41
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Instructions.get,173,13,173,42
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.NoRates.set,148,13,148,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.OrderBy.get,233,13,233,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Rating.set,158,13,158,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.Recipe,17,9,20,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.RecipeImage.set,194,13,194,42
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.RecipeName.get,131,13,131,40
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.RecipeName.set,132,13,132,41
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Recipe.UID.get,248,13,248,33
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.AboutMe.get,212,13,212,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.City.get,182,13,182,34
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.City.set,183,13,183,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Country.get,194,13,194,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Country.set,195,13,195,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.DOB.get,206,13,206,33
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Email.get,200,13,200,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.FavoriteFoods1.get,218,13,218,44
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.FavoriteFoods2.get,224,13,224,44
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.FavoriteFoods3.get,230,13,230,44
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.FirstName.get,170,13,170,39
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.FirstName.set,171,13,171,40
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.LastName.get,176,13,176,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.LastName.set,177,13,177,39
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Password.get,164,13,164,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Photo.get,248,13,248,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.State.get,188,13,188,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.State.set,189,13,189,36
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.UID.set,147,13,147,34
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Username.get,158,13,158,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Username.set,159,13,159,39
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.Users.Website.get,254,13,254,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Author.set,110,13,110,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.CatID.get,149,13,149,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.CatID.set,150,13,150,36
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Category.get,129,13,129,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Category.set,130,13,130,39
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Content.get,134,13,134,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Date.set,160,13,160,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Hits.set,120,13,120,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.ID.get,89,13,89,32
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.ID.set,90,13,90,33
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Keyword.get,144,13,144,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.RecordCount.get,164,13,164,41
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Summary.get,139,13,139,37
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Summary.set,140,13,140,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Title.get,99,13,99,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.Title.set,100,13,100,36
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.UID.get,94,13,94,33
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.UID.set,95,13,95,34
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.article.article,16,9,19,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.pager.GetPageSize2.get,87,13,101,14
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.pager.Index.get,44,13,44,35
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.pager.PageSize.get,49,13,49,38
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Model.pager.pager,16,9,18,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Security.Authentication.IsUserAuthenticated.get,123,13,129,14
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Security.CookieLoginHelper.IsLoginCookieExists.get,82,13,88,14
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Security.CookieLoginHelper.IsLoginSessionExists.get,96,13,102,14
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Security.Encryption.Decrypt,94,9,162,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,XDRecipe.Security.Encryption.Encrypt,28,9,92,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,events.IsUpComingAndRecentEventsView.get,50,9,56,10
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-In,events.LoadCalendarViewEvents,131,5,174,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.CheckIfEmailExists,96,5,116,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.CheckIfUserNameExists,118,5,138,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.DeleteAFriend,318,5,333,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.DeleteInBoxPM,241,5,262,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.DeleteSentPM,264,5,285,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.DeleteUserRecipeInCookBook,301,5,316,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.GetPublicEventDetails,335,5,435,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.MarkPMAsOldMessageOnImageIconClick,187,5,205,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.MarkPrivateMessageAsOldMessage,170,5,185,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.MovePrivateMessageBackToInbox,224,5,239,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.MovePrivateMessageToTrash,207,5,222,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.Page_Load,27,5,94,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,AjaxRequest.RecoverLostPassword,140,5,168,6
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\addarticle.aspx,1,1,183,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\admin\articlecommentsmanager.aspx,1,1,169,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\admin\articlemanager.aspx,1,1,186,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\admin\commentsmanager.aspx,1,1,171,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\admin\managermain.aspx,1,1,169,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\admin\membershipmanagers.aspx,1,1,194,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\articledetail.aspx,1,1,199,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\editarticle.aspx,1,1,177,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\error.aspx,1,1,38,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\events.aspx,1,1,123,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\alertbox.js.messageBox.chain_PARAM_1,192,23,280,8
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\dragtable.js.dragEnd,285,12,312,4
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\dragtable.js.dragStart,165,14,252,4
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_Hide,186,1,218,2
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_Init,308,1,323,2
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_MkTipSubDivs,633,1,671,2
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_Move,976,1,1005,2
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_Pos,1006,1,1058,2
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\wz_tooltip.js.tt_Tip,531,1,556,2
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\keywordtooshort.aspx,1,1,36,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,1,1,186,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\popupuserprofile.aspx,1,1,162,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\recipedetail.aspx,1,1,222,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\registration.aspx,1,1,280,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\searchkeywordnotfound.aspx,1,1,46,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\advhr\rule.htm,1,1,63,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\advimage\image.htm,1,1,238,1
Total Quality Index,Architecture - Object-level Dependencies,Avoid Artifacts with High Fan-Out,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\tinymce_editor\plugins\advimage\js\image.js.init,11,9,89,3
