business_name,technical_name,rule_name,object_name,start_line,end_line,start_column,end_column
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,218,218,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,60,60,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,68,68,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,137,137,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,177,177,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,107,107,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,186,186,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,146,146,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,227,227,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,52,52,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,90,90,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,20,20,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,99,99,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,235,235,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,154,154,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,194,194,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,115,115,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,43,43,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,218,218,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,60,60,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,68,68,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,137,137,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,177,177,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,107,107,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,186,186,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,146,146,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,227,227,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,52,52,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,90,90,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,20,20,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,99,99,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,235,235,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,154,154,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,194,194,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,115,115,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,43,43,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,218,218,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,60,60,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,68,68,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,137,137,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,177,177,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,107,107,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,186,186,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,146,146,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,227,227,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,235,235,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,99,99,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,20,20,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,90,90,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,52,52,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,194,194,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,154,154,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,115,115,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,43,43,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,218,218,24,31
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,60,60,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\validator.js,68,68,20,27
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,61,61,4,16
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,61,61,4,16
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,51,51,4,15
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,51,51,4,15
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,61,61,4,16
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,51,51,4,15
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,61,61,4,16
Efficiency,Efficiency - SQL and Data Handling Performance,Always cache the returned objects in variables to be reused,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\pmsend.aspx,51,51,4,15
Security,Programming Practices - Unexpected Behavior,Always define column names when inserting values,XDPortal.dbo.fnConvertCSVToINT,36,37,3,34
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,409,415,5,7
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,333,339,5,7
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,390,396,5,7
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,371,377,5,7
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,352,358,5,7
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,409,415,5,7
Security,Programming Practices - Error and Exception Handling,Always implement the success/error/complete or done/fail/always callbacks when using jQuery ajax call,C:\cast-AIPdata\deploy\RecipePortal\main_sources\DOTNET\js\Ajaxrequest.js,333,339,5,7
